VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_id
2,2024-12-01 00:31:50,2024-12-01 00:33:41,1.0,0.49,1.0,N,233,233,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,642
2,2024-12-01 00:46:24,2024-12-01 00:54:21,1.0,1.2,1.0,N,164,229,1,9.3,1.0,0.5,3.58,0.0,1.0,17.88,2.5,0.0,643
1,2024-12-01 00:53:39,2024-12-01 01:13:51,1.0,3.2,1.0,N,158,233,1,19.1,3.5,0.5,0.0,0.0,1.0,24.1,2.5,0.0,644
2,2024-12-01 00:52:17,2024-12-01 00:56:20,3.0,0.75,1.0,N,249,211,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,645
2,2024-12-01 00:11:11,2024-12-01 00:20:19,2.0,2.18,1.0,N,230,239,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,646
2,2024-12-01 00:04:13,2024-12-01 00:15:54,2.0,2.54,1.0,N,263,151,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0,647
2,2024-12-01 00:22:11,2024-12-01 00:46:20,2.0,5.09,1.0,N,238,113,1,26.8,1.0,0.5,3.4,0.0,1.0,35.2,2.5,0.0,648
2,2024-12-01 00:36:57,2024-12-01 00:49:11,1.0,3.31,1.0,N,142,107,1,16.3,1.0,0.5,0.0,0.0,1.0,21.3,2.5,0.0,649
2,2024-12-01 00:50:47,2024-12-01 00:55:26,2.0,0.75,1.0,N,107,79,1,7.2,1.0,0.5,3.05,0.0,1.0,15.25,2.5,0.0,650
2,2024-12-01 00:20:58,2024-12-01 00:25:46,1.0,0.63,1.0,N,164,100,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0,651
2,2024-12-01 00:27:14,2024-12-01 00:34:19,1.0,0.62,1.0,N,100,164,1,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,652
2,2024-12-01 00:53:14,2024-12-01 01:07:06,1.0,2.13,1.0,N,79,231,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,653
2,2024-12-01 00:54:16,2024-12-01 00:59:01,2.0,0.5,1.0,N,87,231,1,5.8,1.0,0.5,1.0,0.0,1.0,11.8,2.5,0.0,654
2,2024-12-01 00:34:13,2024-12-01 00:38:58,1.0,1.65,1.0,N,79,233,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0,655
1,2024-12-01 00:03:38,2024-12-01 00:12:04,2.0,1.7,1.0,N,249,48,1,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,656
2,2024-12-01 00:01:19,2024-12-01 00:09:04,1.0,1.23,1.0,N,48,229,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0,657
2,2024-12-01 00:16:31,2024-12-01 00:30:37,1.0,3.5,1.0,N,137,193,1,17.0,1.0,0.5,5.79,6.94,1.0,34.73,2.5,0.0,658
2,2024-12-01 00:54:34,2024-12-01 00:58:47,1.0,1.09,1.0,N,79,170,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,659
2,2024-12-01 00:28:11,2024-12-01 00:47:27,1.0,4.55,1.0,N,211,112,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,660
2,2024-12-01 00:58:05,2024-12-01 01:15:28,1.0,3.81,1.0,N,255,249,1,21.2,1.0,0.5,5.0,0.0,1.0,31.2,2.5,0.0,661
2,2024-12-01 00:23:38,2024-12-01 00:40:56,1.0,2.91,1.0,N,114,230,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,662
2,2024-12-01 00:48:05,2024-12-01 01:04:43,1.0,3.09,1.0,N,48,141,1,18.4,1.0,0.5,1.17,0.0,1.0,24.57,2.5,0.0,663
2,2024-12-01 00:28:09,2024-12-01 00:39:41,1.0,2.1,1.0,N,107,246,1,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,664
1,2024-12-01 00:29:44,2024-12-01 00:48:47,1.0,9.9,1.0,N,138,148,1,39.4,10.25,0.5,10.0,6.94,1.0,68.09,2.5,1.75,665
2,2024-12-01 00:34:11,2024-12-01 00:49:15,1.0,8.51,1.0,N,138,137,1,33.8,6.0,0.5,11.0,6.94,1.0,63.49,2.5,1.75,666
2,2024-12-01 00:52:20,2024-12-01 00:58:02,1.0,1.08,1.0,N,137,79,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,667
1,2024-12-01 00:24:15,2024-12-01 00:40:03,1.0,3.3,1.0,N,141,90,1,19.1,3.5,0.5,1.0,0.0,1.0,25.1,2.5,0.0,668
1,2024-12-01 00:45:42,2024-12-01 00:52:03,1.0,1.0,1.0,N,164,68,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,669
1,2024-12-01 00:07:58,2024-12-01 00:31:05,1.0,5.9,1.0,N,236,231,1,25.4,3.5,0.5,6.1,0.0,1.0,36.5,2.5,0.0,670
2,2024-12-01 00:11:47,2024-12-01 00:18:14,1.0,2.08,1.0,N,233,262,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,671
2,2024-12-01 00:38:11,2024-12-01 00:47:24,2.0,1.64,1.0,N,161,107,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,672
2,2024-12-01 00:08:12,2024-12-01 00:13:21,1.0,1.51,1.0,N,148,232,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,673
2,2024-12-01 00:57:29,2024-12-01 01:07:24,1.0,2.8,1.0,N,237,79,1,14.2,1.0,0.5,2.88,0.0,1.0,22.08,2.5,0.0,674
2,2024-12-01 00:18:34,2024-12-01 00:28:32,2.0,1.81,1.0,N,142,100,1,11.4,1.0,0.5,2.46,0.0,1.0,18.86,2.5,0.0,675
2,2024-12-01 00:09:40,2024-12-01 00:20:21,1.0,2.36,1.0,N,249,233,1,12.8,1.0,0.5,1.78,0.0,1.0,19.58,2.5,0.0,676
2,2024-12-01 00:44:00,2024-12-01 00:55:16,1.0,1.45,1.0,N,4,249,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,677
2,2024-12-01 00:57:18,2024-12-01 01:25:49,1.0,6.58,1.0,N,249,188,1,33.1,1.0,0.5,7.62,0.0,1.0,45.72,2.5,0.0,678
2,2024-12-01 00:20:02,2024-12-01 00:46:52,2.0,16.58,1.0,N,132,255,1,63.2,1.0,0.5,6.74,0.0,1.0,74.19,0.0,1.75,679
2,2024-12-01 00:08:28,2024-12-01 00:22:32,1.0,1.81,1.0,N,230,239,1,14.2,1.0,0.5,2.5,0.0,1.0,21.7,2.5,0.0,680
2,2024-12-01 00:28:45,2024-12-01 00:36:31,1.0,1.73,1.0,N,239,163,1,10.7,1.0,0.5,1.5,0.0,1.0,17.2,2.5,0.0,681
2,2024-12-01 00:32:51,2024-12-01 01:03:09,2.0,20.01,2.0,N,132,24,1,70.0,0.0,0.5,15.69,6.94,1.0,95.88,0.0,1.75,682
2,2024-12-01 00:35:45,2024-12-01 00:44:01,1.0,2.04,1.0,N,144,90,1,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,683
2,2024-12-01 00:24:39,2024-12-01 00:52:38,1.0,5.85,1.0,N,79,61,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,684
2,2024-12-01 00:59:28,2024-12-01 01:07:27,1.0,2.18,1.0,N,211,246,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,685
2,2024-12-01 00:17:44,2024-12-01 00:23:15,1.0,1.49,1.0,N,186,113,1,8.6,1.0,0.5,1.5,0.0,1.0,15.1,2.5,0.0,686
2,2024-12-01 00:38:39,2024-12-01 00:44:29,1.0,1.26,1.0,N,186,246,1,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,687
2,2024-12-01 00:54:50,2024-12-01 01:06:55,1.0,3.27,1.0,N,186,140,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,688
1,2024-12-01 00:07:41,2024-12-01 00:13:39,1.0,0.8,1.0,N,161,164,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,689
1,2024-12-01 00:26:54,2024-12-01 00:33:49,2.0,1.4,1.0,N,249,231,1,9.3,3.5,0.5,1.0,0.0,1.0,15.3,2.5,0.0,690
1,2024-12-01 00:08:15,2024-12-01 00:20:47,1.0,2.2,1.0,N,249,162,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,691
1,2024-12-01 00:56:53,2024-12-01 01:01:41,1.0,1.1,1.0,N,79,107,1,6.5,3.5,0.5,3.45,0.0,1.0,14.95,2.5,0.0,692
2,2024-12-01 00:19:37,2024-12-01 00:49:07,1.0,18.38,1.0,N,132,49,1,68.8,1.0,0.5,14.61,0.0,1.0,87.66,0.0,1.75,693
2,2024-12-01 00:13:35,2024-12-01 00:18:32,1.0,1.43,1.0,N,233,79,1,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,694
2,2024-12-01 00:33:12,2024-12-01 00:36:52,1.0,1.38,1.0,N,137,229,1,7.2,1.0,0.5,1.2,0.0,1.0,13.4,2.5,0.0,695
2,2024-12-01 00:11:11,2024-12-01 00:27:31,1.0,9.73,1.0,N,138,65,1,38.0,6.0,0.5,11.38,0.0,1.0,58.63,0.0,1.75,696
1,2024-12-01 00:47:03,2024-12-01 01:09:54,1.0,6.5,1.0,N,68,42,1,28.2,3.5,0.5,6.65,0.0,1.0,39.85,2.5,0.0,697
1,2024-12-01 00:38:41,2024-12-01 00:56:40,1.0,10.7,1.0,N,138,229,1,41.5,10.25,0.5,7.0,6.94,1.0,67.19,2.5,1.75,698
1,2024-12-01 00:58:35,2024-12-01 01:03:33,1.0,1.4,1.0,N,229,107,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,699
1,2024-12-01 00:53:44,2024-12-01 01:18:11,2.0,15.0,1.0,N,132,29,4,56.9,2.75,0.5,0.0,0.0,1.0,61.15,0.0,1.75,700
1,2024-12-01 00:18:10,2024-12-01 00:28:19,2.0,1.1,1.0,N,230,164,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,701
1,2024-12-01 00:47:56,2024-12-01 01:05:43,1.0,3.9,1.0,N,186,13,1,16.3,3.5,0.5,4.25,0.0,1.0,25.55,2.5,0.0,702
1,2024-12-01 00:11:07,2024-12-01 00:30:37,2.0,2.9,1.0,N,161,193,1,19.8,3.5,0.5,4.95,0.0,1.0,29.75,2.5,0.0,703
1,2024-12-01 00:46:00,2024-12-01 00:54:03,1.0,1.3,1.0,N,142,161,1,9.3,3.5,0.5,2.0,0.0,1.0,16.3,2.5,0.0,704
2,2024-12-01 00:10:44,2024-12-01 00:14:08,1.0,1.32,1.0,N,229,263,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,705
2,2024-12-01 00:33:21,2024-12-01 00:46:53,2.0,4.16,1.0,N,79,236,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,706
2,2024-12-01 00:51:24,2024-12-01 00:57:47,2.0,1.45,1.0,N,263,237,1,8.6,1.0,0.5,2.5,0.0,1.0,16.1,2.5,0.0,707
1,2024-12-01 00:45:26,2024-12-01 00:49:29,1.0,0.8,1.0,N,90,158,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,708
2,2024-12-01 00:00:33,2024-12-01 00:03:40,1.0,0.31,1.0,N,107,234,1,5.1,1.0,0.5,1.01,0.0,1.0,11.11,2.5,0.0,709
2,2024-12-01 00:22:50,2024-12-01 00:34:04,2.0,1.48,1.0,N,249,231,1,11.4,1.0,0.5,2.0,0.0,1.0,18.4,2.5,0.0,710
2,2024-12-01 00:44:34,2024-12-01 00:56:17,3.0,2.74,1.0,N,125,88,1,14.2,1.0,0.5,2.88,0.0,1.0,22.08,2.5,0.0,711
2,2024-12-01 00:59:38,2024-12-01 01:14:56,3.0,7.43,1.0,N,87,263,1,30.3,1.0,0.5,7.06,0.0,1.0,42.36,2.5,0.0,712
2,2024-12-01 00:05:03,2024-12-01 00:26:42,1.0,3.87,1.0,N,100,75,1,22.6,1.0,0.5,1.35,0.0,1.0,28.95,2.5,0.0,713
2,2024-12-01 00:15:45,2024-12-01 00:35:11,1.0,4.26,1.0,N,148,48,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,714
2,2024-12-01 00:37:19,2024-12-01 00:47:30,1.0,2.22,1.0,N,48,68,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,715
1,2024-12-01 00:31:20,2024-12-01 00:46:39,1.0,7.0,1.0,N,48,243,1,28.2,3.5,0.5,6.65,0.0,1.0,39.85,2.5,0.0,716
2,2024-12-01 00:14:57,2024-12-01 00:21:45,1.0,0.59,1.0,N,230,48,1,7.9,1.0,0.5,1.0,0.0,1.0,13.9,2.5,0.0,717
2,2024-12-01 00:35:48,2024-12-01 00:38:48,2.0,0.52,1.0,N,234,90,1,5.1,1.0,0.5,1.01,0.0,1.0,11.11,2.5,0.0,718
2,2024-12-01 00:19:48,2024-12-01 00:31:40,2.0,1.66,1.0,N,48,164,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,719
2,2024-12-01 00:37:06,2024-12-01 00:46:43,2.0,2.21,1.0,N,164,186,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,720
2,2024-12-01 00:13:19,2024-12-01 00:20:12,1.0,1.05,1.0,N,148,114,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,721
1,2024-12-01 00:34:33,2024-12-01 00:48:18,2.0,2.7,1.0,N,90,229,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,722
2,2024-12-01 00:02:12,2024-12-01 00:28:10,1.0,6.44,1.0,N,186,148,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,723
1,2024-12-01 00:17:21,2024-12-01 00:23:54,1.0,1.8,1.0,N,236,24,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,724
1,2024-12-01 00:34:32,2024-12-01 00:40:03,1.0,0.9,1.0,N,238,236,1,7.2,3.5,0.5,2.45,0.0,1.0,14.65,2.5,0.0,725
1,2024-12-01 00:46:05,2024-12-01 00:48:26,1.0,0.5,1.0,N,263,140,1,4.4,3.5,0.5,3.0,0.0,1.0,12.4,2.5,0.0,726
1,2024-12-01 00:17:02,2024-12-01 00:24:45,1.0,1.0,1.0,N,234,249,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,727
1,2024-12-01 00:28:54,2024-12-01 00:32:41,1.0,0.5,1.0,N,249,113,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,728
1,2024-12-01 00:43:16,2024-12-01 00:55:55,1.0,2.4,1.0,N,249,233,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,729
2,2024-12-01 00:26:31,2024-12-01 00:32:50,2.0,1.22,1.0,N,164,233,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,730
2,2024-12-01 00:12:12,2024-12-01 00:17:44,1.0,0.89,1.0,N,142,237,1,7.9,1.0,0.5,1.94,0.0,1.0,14.84,2.5,0.0,731
2,2024-12-01 00:27:34,2024-12-01 00:37:54,1.0,2.71,1.0,N,142,166,1,14.2,1.0,0.5,5.76,0.0,1.0,24.96,2.5,0.0,732
2,2024-12-01 00:44:46,2024-12-01 00:55:47,1.0,1.45,1.0,N,4,107,1,11.4,1.0,0.5,1.0,0.0,1.0,17.4,2.5,0.0,733
2,2024-12-01 00:11:01,2024-12-01 00:32:46,2.0,6.76,1.0,N,113,157,1,31.0,1.0,0.5,8.59,6.94,1.0,51.53,2.5,0.0,734
2,2024-11-30 23:57:55,2024-12-01 00:04:19,1.0,1.21,1.0,N,263,239,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,735
2,2024-12-01 00:19:01,2024-12-01 00:37:07,1.0,3.5,1.0,N,48,148,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,736
2,2024-12-01 00:38:10,2024-12-02 00:37:07,1.0,1.15,1.0,N,148,148,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,737
2,2024-12-01 00:10:58,2024-12-01 00:23:44,1.0,6.65,1.0,N,138,80,1,27.5,6.0,0.5,0.0,0.0,1.0,36.75,0.0,1.75,738
2,2024-12-01 00:41:45,2024-12-01 01:05:08,2.0,13.72,1.0,N,138,144,1,53.4,6.0,0.5,14.07,6.94,1.0,86.16,2.5,1.75,739
2,2024-12-01 00:01:48,2024-12-01 00:09:59,1.0,2.2,1.0,N,79,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,740
2,2024-12-01 00:44:18,2024-12-01 00:52:13,2.0,0.73,1.0,N,4,148,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,741
2,2024-12-01 00:52:59,2024-12-01 01:14:14,1.0,5.32,1.0,N,148,36,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,742
2,2024-12-01 00:01:18,2024-12-01 00:08:26,1.0,0.82,1.0,N,79,114,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,743
2,2024-12-01 00:03:01,2024-12-01 00:48:09,2.0,8.03,1.0,N,186,181,1,45.7,1.0,0.5,10.14,0.0,1.0,60.84,2.5,0.0,744
1,2024-12-01 00:14:16,2024-12-01 00:22:25,1.0,1.1,1.0,N,137,234,1,8.6,3.5,0.5,5.0,0.0,1.0,18.6,2.5,0.0,745
1,2024-12-01 00:54:52,2024-12-01 01:07:41,1.0,2.8,1.0,N,74,141,1,14.9,3.5,0.5,4.0,0.0,1.0,23.9,2.5,0.0,746
2,2024-12-01 00:31:02,2024-12-01 00:43:23,1.0,1.64,1.0,N,164,48,1,12.8,1.0,0.5,3.03,0.0,1.0,20.83,2.5,0.0,747
2,2024-12-01 00:54:18,2024-12-01 01:02:56,1.0,1.65,1.0,N,186,162,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,748
2,2024-12-01 00:05:57,2024-12-01 00:29:05,1.0,6.75,1.0,N,158,75,1,31.7,1.0,0.5,10.0,0.0,1.0,46.7,2.5,0.0,749
2,2024-12-01 00:51:28,2024-12-01 01:00:44,1.0,1.19,1.0,N,234,100,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,750
2,2024-12-01 00:07:17,2024-12-01 00:23:42,1.0,3.26,1.0,N,237,211,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,751
2,2024-12-01 00:34:45,2024-12-01 00:51:12,4.0,2.28,1.0,N,113,232,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,752
2,2024-12-01 00:00:34,2024-12-01 00:08:15,1.0,1.09,1.0,N,143,142,1,9.3,1.0,0.5,1.0,0.0,1.0,15.3,2.5,0.0,753
2,2024-12-01 00:18:33,2024-12-01 00:23:03,1.0,1.21,1.0,N,239,238,1,7.2,1.0,0.5,1.83,0.0,1.0,14.03,2.5,0.0,754
2,2024-12-01 00:32:12,2024-12-01 00:58:44,1.0,5.39,1.0,N,239,148,1,28.9,1.0,0.5,6.0,0.0,1.0,39.9,2.5,0.0,755
2,2024-12-01 00:25:38,2024-12-01 00:33:14,1.0,0.93,1.0,N,107,79,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,756
2,2024-12-01 00:02:30,2024-12-01 00:06:44,1.0,0.97,1.0,N,237,142,1,7.2,1.0,0.5,1.83,0.0,1.0,14.03,2.5,0.0,757
2,2024-12-01 00:09:09,2024-12-01 00:32:16,1.0,6.89,1.0,N,142,148,1,32.4,1.0,0.5,7.48,0.0,1.0,44.88,2.5,0.0,758
2,2024-12-01 00:46:07,2024-12-01 00:51:29,4.0,1.07,1.0,N,231,261,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,759
2,2024-12-01 00:34:50,2024-12-01 00:43:24,1.0,2.01,1.0,N,249,100,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,760
1,2024-12-01 00:28:39,2024-12-01 00:39:19,1.0,1.9,1.0,N,263,239,1,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,761
1,2024-12-01 00:16:32,2024-12-01 00:39:29,1.0,4.8,1.0,N,249,143,1,24.7,3.5,0.5,5.94,0.0,1.0,35.64,2.5,0.0,762
2,2024-12-01 00:20:13,2024-12-01 00:24:12,1.0,0.56,1.0,N,231,45,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,763
2,2024-12-01 00:40:52,2024-12-01 00:53:03,1.0,1.85,1.0,N,231,79,1,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,764
2,2024-12-01 00:55:06,2024-12-01 01:01:08,1.0,1.18,1.0,N,79,107,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0,765
1,2024-12-01 00:13:30,2024-12-01 00:25:28,1.0,4.2,1.0,N,132,216,1,18.4,2.75,0.5,4.55,0.0,1.0,27.2,0.0,1.75,766
1,2024-12-01 00:56:10,2024-12-01 01:26:29,1.0,19.3,2.0,N,132,236,1,70.0,4.25,0.5,16.55,6.94,1.0,99.24,2.5,1.75,767
2,2024-12-01 00:05:59,2024-12-01 00:14:57,2.0,1.43,1.0,N,239,230,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,768
2,2024-12-01 00:34:45,2024-12-01 00:45:57,2.0,2.21,1.0,N,239,263,1,14.2,1.0,0.5,2.88,0.0,1.0,22.08,2.5,0.0,769
2,2024-12-01 00:09:04,2024-12-01 00:15:49,2.0,0.81,1.0,N,161,170,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,770
2,2024-12-01 00:29:49,2024-12-01 00:34:30,4.0,0.87,1.0,N,114,231,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,771
2,2024-12-01 00:44:07,2024-12-01 00:49:36,2.0,0.82,1.0,N,231,144,1,7.2,1.0,0.5,2.0,0.0,1.0,14.2,2.5,0.0,772
2,2024-12-01 00:51:52,2024-12-01 00:58:54,4.0,1.25,1.0,N,144,68,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,773
1,2024-12-01 00:31:26,2024-12-01 00:47:40,1.0,5.8,1.0,N,142,244,1,26.1,3.5,0.5,5.0,0.0,1.0,36.1,2.5,0.0,774
2,2024-12-01 00:09:26,2024-12-01 00:29:44,1.0,5.42,1.0,N,100,263,1,25.4,1.0,0.5,2.0,0.0,1.0,32.4,2.5,0.0,775
2,2024-12-01 00:49:29,2024-12-01 01:08:56,1.0,6.87,1.0,N,164,152,1,31.0,1.0,0.5,2.0,0.0,1.0,38.0,2.5,0.0,776
1,2024-12-01 00:24:33,2024-12-01 00:37:02,1.0,1.5,1.0,N,114,4,1,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,777
1,2024-12-01 00:45:46,2024-12-01 01:06:01,1.0,3.2,1.0,N,114,141,1,18.4,3.5,0.5,3.0,0.0,1.0,26.4,2.5,0.0,778
2,2024-12-01 00:10:14,2024-12-01 00:18:58,1.0,1.84,1.0,N,48,158,1,10.7,1.0,0.5,1.57,0.0,1.0,17.27,2.5,0.0,779
2,2024-12-01 00:42:45,2024-12-01 00:59:38,2.0,7.98,1.0,N,138,41,1,32.4,6.0,0.5,4.86,6.94,1.0,53.45,0.0,1.75,780
2,2024-12-01 00:20:11,2024-12-01 00:44:00,1.0,5.51,1.0,N,48,7,2,27.5,1.0,0.5,0.0,0.0,1.0,32.5,2.5,0.0,781
2,2024-12-01 00:51:40,2024-12-01 01:10:58,1.0,7.83,1.0,N,7,42,1,33.1,1.0,0.5,0.0,0.0,1.0,38.1,2.5,0.0,782
2,2024-12-01 00:01:33,2024-12-01 00:17:24,1.0,2.76,1.0,N,249,162,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,783
2,2024-12-01 00:31:20,2024-12-01 00:45:17,4.0,1.42,1.0,N,230,186,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0,784
1,2024-12-01 00:53:42,2024-12-01 01:13:46,1.0,5.5,1.0,N,107,151,1,26.1,3.5,0.5,3.0,0.0,1.0,34.1,2.5,0.0,785
2,2024-12-01 00:52:59,2024-12-01 00:58:33,2.0,0.81,1.0,N,144,231,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,786
2,2024-12-01 00:41:15,2024-12-01 00:57:44,1.0,13.18,1.0,N,132,252,1,49.2,1.0,0.5,10.34,0.0,1.0,63.79,0.0,1.75,787
2,2024-12-01 00:17:38,2024-12-01 00:31:23,2.0,4.42,1.0,N,234,238,1,19.1,1.0,0.5,6.03,0.0,1.0,30.13,2.5,0.0,788
2,2024-12-01 00:45:43,2024-12-01 00:50:13,1.0,0.93,1.0,N,163,161,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,789
2,2024-12-01 00:58:21,2024-12-01 01:11:10,2.0,2.89,1.0,N,113,230,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,790
2,2024-12-01 00:49:40,2024-12-01 00:57:58,1.0,1.04,1.0,N,68,234,4,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,791
2,2024-12-01 00:11:46,2024-12-01 00:19:24,1.0,0.82,1.0,N,164,68,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,792
2,2024-12-01 00:09:59,2024-12-01 00:19:24,1.0,1.68,1.0,N,113,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,793
2,2024-12-01 00:59:07,2024-12-01 01:08:34,1.0,1.37,1.0,N,113,148,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,794
2,2024-12-01 00:05:26,2024-12-01 00:09:49,1.0,0.6,1.0,N,143,239,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,795
2,2024-12-01 00:42:10,2024-12-01 00:51:02,1.0,2.18,1.0,N,237,233,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,796
2,2024-12-01 00:00:19,2024-12-01 00:19:44,1.0,15.28,5.0,N,132,265,1,90.0,0.0,0.0,0.0,0.0,1.0,92.75,0.0,1.75,797
2,2024-12-01 00:09:41,2024-12-01 00:15:10,1.0,0.54,1.0,N,186,164,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,798
2,2024-12-01 00:20:51,2024-12-01 00:37:32,1.0,3.43,1.0,N,48,262,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,799
2,2024-12-01 00:59:23,2024-12-01 01:15:57,1.0,3.57,1.0,N,230,4,1,19.1,1.0,0.5,3.0,0.0,1.0,27.1,2.5,0.0,800
2,2024-12-01 00:03:29,2024-12-01 00:14:09,4.0,2.13,1.0,N,246,249,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,801
2,2024-12-01 00:16:11,2024-12-01 00:28:59,2.0,1.73,1.0,N,249,4,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,802
